time_s,x_m,y_m,altitude_m,vz_m_s,speed_m_s,thrust_N
10.084999999999873,-0.30740979654815614,0.013436914110407025,593.8206727473553,1.1925127737205692,1.193125504383338,0.0
10.104999999999873,-0.30817364013315174,0.013466458367971949,593.84256153764,0.9963692634710746,0.9971016222251381,0.0
10.124999999999872,-0.30893704075093786,0.013495982038660271,593.8605276291291,0.8002424349153592,0.8011531208536381,0.0
10.144999999999872,-0.3097000663755527,0.013525488168430248,593.8745713276535,0.6041294945513473,0.6053342203947384,0.0
10.164999999999871,-0.3104627906327899,0.013554979998710836,593.8846928823012,0.40802755717645894,0.40980795035558926,0.0
10.18499999999987,-0.3112252929289408,0.013584460971794825,593.8908924832999,0.21193361945862807,0.2153398217032562,0.0
10.20499999999987,-0.3119876579002055,0.013613934709941152,593.893170260696,0.015844721267094852,0.041304978186194066,0.0
10.22499999999987,-0.312749972496641,0.013643404903968644,593.8915262868769,-0.1802416018588125,0.18423314844957553,0.0
10.24499999999987,-0.3135120996524233,0.013672866589824464,593.8859606296066,-0.37632308077875465,0.37824923052069853,0.0
10.26499999999987,-0.3142735805096723,0.013702302445963902,593.8764734159485,-0.5723967147783091,0.573661655793672,0.0
10.367857443807383,-0.3181577358084621,0.013852438700477723,593.7661694394246,-1.5723965532771658,1.572843813476858,0.0
10.476725244869371,-0.32214955855608546,0.014006741923567514,593.5405522556041,-2.5723952330845536,2.5726454722177867,0.0
10.599452067917245,-0.3263740583976431,0.014170104455287567,593.1634872018404,-3.5723911208568953,3.5725436639345993,0.0
10.75073113598608,-0.33102288930826285,0.014350059300423674,592.5474204413589,-4.572380900098113,4.57246967428604,0.0
10.96946952932135,-0.3364598477669686,0.01456105751196724,591.4378988559977,-5.572354721696236,5.572395265667682,0.0
11.327931110382764,-0.34213340489310085,0.014783046463659237,589.3098909371481,-6.300649423118808,6.300658043432352,0.0
11.644893595513464,-0.34457646422466076,0.014881012199661597,587.3195897000492,-6.257942400630841,6.257944402411019,0.0
11.963958588016908,-0.34574038698841336,0.014930239376263636,585.3230164963204,-6.257208121294475,6.257208542892175,0.0
